"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SMED30016265",1.37439354124368e-33,0.697178045075305,0.988,0.922,3.80212229249652e-29,"AP-2","SMED30016265"
"SMED30007389",1.43022777512906e-33,0.42951909867713,0.447,0.24,3.95658211711704e-29,"AP-2","SMED30007389"
"SMED30019484",1.5814881890375e-33,0.575168096210872,0.778,0.624,4.37502892615335e-29,"AP-2","SMED30019484"
"SMED30001271",1.74118114510395e-33,-0.373252813870052,0.899,0.925,4.81680351981556e-29,"AP-2","SMED30001271"
"SMED30018740",1.79196247942981e-33,-1.68411994095978,0.053,0.308,4.95728500309463e-29,"AP-2","SMED30018740"
"SMED30033467",1.94002456863225e-33,-0.613540232856105,0.916,0.946,5.36688396666425e-29,"AP-2","SMED30033467"
"SMED30032368",1.98218529020163e-33,0.326766152357223,0.418,0.211,5.48351738681378e-29,"AP-2","SMED30032368"
"SMED30030455",1.99396632962696e-33,0.287050272273177,0.202,0.062,5.51610845428003e-29,"AP-2","SMED30030455"
"SMED30034279",2.07253290191806e-33,0.553744310397227,0.7,0.463,5.73345501986612e-29,"AP-2","SMED30034279"
"SMED30002616",2.78751691163343e-33,0.260898258804144,0.263,0.096,7.71138678434271e-29,"AP-2","SMED30002616"
"SMED30005737",3.31960783702859e-33,0.365276338384304,0.379,0.185,9.1833631203559e-29,"AP-2","SMED30005737"
"SMED30021635",3.47129981721419e-33,0.352985125990338,0.967,0.925,9.60300381434133e-29,"AP-2","SMED30021635"
"SMED30019668",3.95731646345627e-33,-0.580908326003376,0.996,0.992,1.09475202645054e-28,"AP-2","SMED30019668"
"SMED30026393",4.29464294058408e-33,-1.11184465180749,0.778,0.895,1.18807002308318e-28,"AP-2","SMED30026393"
"SMED30008163",4.43832141979139e-33,0.511936702852492,0.823,0.735,1.22781723757109e-28,"AP-2","SMED30008163"
"SMED30016693",4.46237425918199e-33,0.353015765938233,0.539,0.312,1.23447121506011e-28,"AP-2","SMED30016693"
"SMED30010721",4.46814721529364e-33,0.315405904614134,0.412,0.21,1.23606824563883e-28,"AP-2","SMED30010721"
"SMED30030407",6.39941452955097e-33,-0.430847815408089,0.79,0.9,1.77033403545498e-28,"AP-2","SMED30030407"
"SMED30035485",6.49743582053166e-33,-0.623345591906796,0.42,0.658,1.79745064539188e-28,"AP-2","SMED30035485"
"SMED30019657",6.62845676680585e-33,0.405110674894194,0.856,0.733,1.83369627996917e-28,"AP-2","SMED30019657"
"SMED30018013",7.51306825874764e-33,0.489732035618168,0.574,0.372,2.07841520309995e-28,"AP-2","SMED30018013"
"SMED30022425",8.08593674836545e-33,0.365156085800174,0.938,0.88,2.23689354206782e-28,"AP-2","SMED30022425"
"SMED30002704",8.72870962922546e-33,-3.27465181753605,0.393,0.612,2.41471023182893e-28,"AP-2","SMED30002704"
"SMED30019175",9.14052729331175e-33,-0.984180980270208,0.749,0.875,2.52863547042176e-28,"AP-2","SMED30019175"
"SMED30028923",1.217603605715e-32,-0.408145827369522,0.041,0.29,3.36837861484997e-28,"AP-2","SMED30028923"
"SMED30005062",1.40197113740795e-32,0.296024615655219,0.397,0.194,3.87841295452536e-28,"AP-2","SMED30005062"
"SMED30018708",1.43438057306547e-32,0.405940522935295,0.712,0.547,3.96807041732831e-28,"AP-2","SMED30018708"
"SMED30032991",1.4359363699584e-32,-2.12323650375961,0.134,0.396,3.97237437385292e-28,"AP-2","SMED30032991"
"SMED30035216",1.45271832819041e-32,0.422375506584426,0.842,0.716,4.01879998310596e-28,"AP-2","SMED30035216"
"SMED30013023",1.56648273179582e-32,0.422241367674509,0.986,0.947,4.33351782923996e-28,"AP-2","SMED30013023"
"SMED30019962",1.57913835091974e-32,0.402503414869142,0.463,0.264,4.36852833398438e-28,"AP-2","SMED30019962"
"SMED30027888",1.70895338629145e-32,0.252686541483677,0.405,0.195,4.72764864783667e-28,"AP-2","SMED30027888"
"SMED30018617",1.90503152394127e-32,0.457803429648755,0.669,0.489,5.27007920783112e-28,"AP-2","SMED30018617"
"SMED30032406",1.98413521431452e-32,0.621072410236089,0.391,0.194,5.48891165687969e-28,"AP-2","SMED30032406"
"SMED30033755",1.98582878836891e-32,0.526528137886099,0.85,0.702,5.49359676014376e-28,"AP-2","SMED30033755"
"SMED30014702",2.01086037417956e-32,0.252995413919127,0.276,0.108,5.56284413913034e-28,"AP-2","SMED30014702"
"SMED30014032",2.05108010115735e-32,0.315049774580067,0.337,0.151,5.67410799184169e-28,"AP-2","SMED30014032"
"SMED30019934",2.24776220337788e-32,0.379410468305964,0.955,0.913,6.21820935942457e-28,"AP-2","SMED30019934"
"SMED30012874",2.34320521241277e-32,0.397551498338079,0.599,0.394,6.48224289961868e-28,"AP-2","SMED30012874"
"SMED30003343",2.47730670926869e-32,0.354676764630654,0.979,0.95,6.8532212805209e-28,"AP-2","SMED30003343"
"SMED30018686",2.58335604621933e-32,-1.08021602966024,0.095,0.346,7.14659616626115e-28,"AP-2","SMED30018686"
"SMED30004267",2.76302624298458e-32,0.762908055158726,0.656,0.438,7.64363579859254e-28,"AP-2","SMED30004267"
"SMED30012731",3.46438997341261e-32,0.399002749896329,0.823,0.686,9.58388842244864e-28,"AP-2","SMED30012731"
"SMED30029272",3.47673397810197e-32,0.34019525707036,0.469,0.269,9.61803687702128e-28,"AP-2","SMED30029272"
"SMED30013212",4.09283678012482e-32,0.407181613452877,0.998,0.97,1.13224236685373e-27,"AP-2","SMED30013212"
"SMED30012827",5.41472529169173e-32,0.83190800867677,0.519,0.332,1.4979296046936e-27,"AP-2","SMED30012827"
"SMED30014130",5.86892737820386e-32,0.334098363658287,0.967,0.934,1.62358006990632e-27,"AP-2","SMED30014130"
"SMED30011690",5.91800247598432e-32,0.374830616990526,0.961,0.889,1.6371562049563e-27,"AP-2","SMED30011690"
"SMED30030980",7.10901535119781e-32,0.389290764926083,0.885,0.786,1.96663800675536e-27,"AP-2","SMED30030980"
"SMED30021196",7.3393095826517e-32,0.943001052489586,0.57,0.348,2.03034660294477e-27,"AP-2","SMED30021196"
"SMED30006199",7.41714694399139e-32,0.466688950375419,0.835,0.735,2.05187953058578e-27,"AP-2","SMED30006199"
"SMED30026240",8.48084169328152e-32,-0.689460816801071,0.064,0.309,2.3461400460294e-27,"AP-2","SMED30026240"
"SMED30026466",1.03178908833297e-31,0.34498785701606,0.506,0.287,2.85434133396433e-27,"AP-2","SMED30026466"
"SMED30012973",1.09186330947589e-31,-0.437354634355647,0.101,0.366,3.02053065933409e-27,"AP-2","SMED30012973"
"SMED30035671",1.44524677848994e-31,0.351325098965208,0.924,0.84,3.99813068801457e-27,"AP-2","SMED30035671"
"SMED30008560",1.91002948081877e-31,0.726032821683516,0.5,0.294,5.28390555573706e-27,"AP-2","SMED30008560"
"SMED30001801",1.95955627180582e-31,0.341495224974141,0.967,0.902,5.42091647032363e-27,"AP-2","SMED30001801"
"SMED30009444",2.00995344045671e-31,0.258683046553632,0.284,0.119,5.56033519767945e-27,"AP-2","SMED30009444"
"SMED30035615",2.49773640690333e-31,-1.1596227725475,0.088,0.334,6.90973799605736e-27,"AP-2","SMED30035615"
"SMED30002009",2.96359132305774e-31,0.451612967224544,0.374,0.191,8.19847903610695e-27,"AP-2","SMED30002009"
"SMED30029165",3.90350538794231e-31,0.286075389058068,0.525,0.313,1.07986573052036e-26,"AP-2","SMED30029165"
"SMED30002634",4.06350019753476e-31,1.49560463967086,0.885,0.793,1.12412669464602e-26,"AP-2","SMED30002634"
"SMED30010103",4.6427067857274e-31,0.475650786431451,0.86,0.781,1.28435840520363e-26,"AP-2","SMED30010103"
"SMED30002992",4.67226292781912e-31,1.08142682521177,0.658,0.444,1.29253481635188e-26,"AP-2","SMED30002992"
"SMED30034708",4.68944678301021e-31,-0.929162047194252,0.494,0.728,1.29728855805194e-26,"AP-2","SMED30034708"
"SMED30001553",5.97749642526361e-31,0.603334392048462,0.323,0.146,1.65361461108493e-26,"AP-2","SMED30001553"
"SMED30026578",6.34267977164517e-31,-0.5014715665305,0.397,0.672,1.75463893202792e-26,"AP-2","SMED30026578"
"SMED30023430",6.36132215975734e-31,0.445069252124457,0.973,0.913,1.75979616227527e-26,"AP-2","SMED30023430"
"SMED30017949",6.42279275583879e-31,0.46067610138707,0.42,0.228,1.77680138797524e-26,"AP-2","SMED30017949"
"SMED30032885",7.72002067100429e-31,0.437914138575713,0.973,0.933,2.13566651842663e-26,"AP-2","SMED30032885"
"SMED30011528",8.74584584946918e-31,0.380769653382721,0.537,0.323,2.41945079579716e-26,"AP-2","SMED30011528"
"SMED30034512",8.85434955208195e-31,0.365691321680361,0.973,0.919,2.44946726008795e-26,"AP-2","SMED30034512"
"SMED30007072",9.00177617047693e-31,0.380482391695904,0.79,0.636,2.49025135980074e-26,"AP-2","SMED30007072"
"SMED30015427",9.43453235765049e-31,0.492280940049333,0.484,0.292,2.60996903142043e-26,"AP-2","SMED30015427"
"SMED30021979",1.00403110116932e-30,-1.39625591839386,0.053,0.293,2.7775516382748e-26,"AP-2","SMED30021979"
"SMED30030498",1.37355047772284e-30,-0.395088375098722,0.346,0.627,3.79979004157245e-26,"AP-2","SMED30030498"
"SMED30009699",1.41482715736568e-30,-0.437055151046011,0.399,0.641,3.91397784813641e-26,"AP-2","SMED30009699"
"SMED30022886",1.45942814011156e-30,-2.01643278267036,0.311,0.519,4.03736200680461e-26,"AP-2","SMED30022886"
"SMED30020210",1.52221198949788e-30,-1.05347947856037,0.726,0.88,4.21104724774694e-26,"AP-2","SMED30020210"
"SMED30008369",1.78291963721652e-30,0.45074612153038,0.3,0.13,4.93226888439578e-26,"AP-2","SMED30008369"
"SMED30015528",1.79158334948713e-30,-1.33604944805176,0.107,0.349,4.95623617802119e-26,"AP-2","SMED30015528"
"SMED30013766",1.99834659980017e-30,0.412365839245576,0.881,0.792,5.52822603368719e-26,"AP-2","SMED30013766"
"SMED30010710",2.01988675009593e-30,0.39202107052189,0.934,0.873,5.58781470546538e-26,"AP-2","SMED30010710"
"SMED30021142",2.07274877490469e-30,0.39591245722951,0.951,0.871,5.73405221089634e-26,"AP-2","SMED30021142"
"SMED30023654",2.24611867149141e-30,0.398571318953525,0.543,0.346,6.21366269281384e-26,"AP-2","SMED30023654"
"SMED30013909",2.37434438409488e-30,0.391060304645435,0.891,0.775,6.56838630416006e-26,"AP-2","SMED30013909"
"SMED30023696",2.63167216886221e-30,0.326662426205239,0.599,0.398,7.28025788794042e-26,"AP-2","SMED30023696"
"SMED30018331",3.6613054346459e-30,0.263236967075792,0.165,0.048,1.01286353544044e-25,"AP-2","SMED30018331"
"SMED30028358",3.9795574427e-30,1.13921098609845,0.823,0.653,1.10090477094853e-25,"AP-2","SMED30028358"
"SMED30029969",4.28945308545131e-30,-1.65878163270216,0.093,0.333,1.18663430155925e-25,"AP-2","SMED30029969"
"SMED30002801",5.41181580590035e-30,0.341050413529113,0.319,0.147,1.49712472454427e-25,"AP-2","SMED30002801"
"SMED30020266",5.44069955451933e-30,-1.4057584128561,0.146,0.386,1.50511512476223e-25,"AP-2","SMED30020266"
"SMED30001933",6.08688671785318e-30,0.363500213982431,0.827,0.689,1.6838763416269e-25,"AP-2","SMED30001933"
"SMED30005173",6.23877765333832e-30,0.258178100289545,0.286,0.123,1.72589545001951e-25,"AP-2","SMED30005173"
"SMED30032035",6.40080811974366e-30,0.252192636690539,0.247,0.095,1.77071955824589e-25,"AP-2","SMED30032035"
"SMED30033594",6.74159721819728e-30,0.567677032486631,0.92,0.854,1.86499545444209e-25,"AP-2","SMED30033594"
"SMED30035039",8.75154282053876e-30,-0.670826769014555,0.7,0.817,2.42102680587384e-25,"AP-2","SMED30035039"
"SMED30001988",8.77364744614132e-30,0.453814417472109,0.767,0.658,2.42714182950053e-25,"AP-2","SMED30001988"
"SMED30014748",9.28988971894942e-30,-0.363429434529286,0.105,0.35,2.56995509185017e-25,"AP-2","SMED30014748"
"SMED30019097",1.08378272122254e-29,0.346214868737353,0.492,0.288,2.99817651999004e-25,"AP-2","SMED30019097"
"SMED30012984",1.27268198391868e-29,0.375556432878275,0.43,0.235,3.52074744031262e-25,"AP-2","SMED30012984"
"SMED30013565",1.45234174802518e-29,0.351375500487803,0.914,0.854,4.01775821173685e-25,"AP-2","SMED30013565"
"SMED30015061",1.81903702492416e-29,0.32836379034717,0.282,0.12,5.03218402575019e-25,"AP-2","SMED30015061"
"SMED30029434",1.821336688344e-29,0.348197185498544,0.558,0.363,5.03854581463483e-25,"AP-2","SMED30029434"
"SMED30031133",1.86558304781523e-29,0.31557782910823,0.94,0.874,5.16094894347606e-25,"AP-2","SMED30031133"
"SMED30024716",1.90762129132325e-29,-1.29457430374762,0.095,0.334,5.27724354031664e-25,"AP-2","SMED30024716"
"SMED30010468",2.13332098170126e-29,-0.332359928643551,0.175,0.44,5.90161916377837e-25,"AP-2","SMED30010468"
"SMED30003831",2.45161078784722e-29,0.349392054381617,0.377,0.187,6.78213608350054e-25,"AP-2","SMED30003831"
"SMED30011929",2.49698262683927e-29,0.342925061800555,0.383,0.196,6.90765273888816e-25,"AP-2","SMED30011929"
"SMED30033585",2.52881911808913e-29,-0.481385327516114,0.883,0.927,6.99572520828178e-25,"AP-2","SMED30033585"
"SMED30002225",2.55266544825016e-29,-1.55771273929822,0.132,0.37,7.06169369603925e-25,"AP-2","SMED30002225"
"SMED30026114",2.79760097208226e-29,0.290937284925448,0.313,0.133,7.73928332916835e-25,"AP-2","SMED30026114"
"SMED30022488",3.64421627139014e-29,0.325871816206826,0.903,0.793,1.00813598931737e-24,"AP-2","SMED30022488"
"SMED30034348",4.08262605839031e-29,0.411663942257724,0.475,0.281,1.1294176727931e-24,"AP-2","SMED30034348"
"SMED30033551",4.19307386464491e-29,0.606499799128451,0.531,0.343,1.15997195391537e-24,"AP-2","SMED30033551"
"SMED30022087",4.3466006747912e-29,0.495820153358746,0.572,0.379,1.20244361067424e-24,"AP-2","SMED30022087"
"SMED30029822",4.35798601153415e-29,0.341904324429755,0.366,0.182,1.20559325023081e-24,"AP-2","SMED30029822"
"SMED30016064",4.51663078308961e-29,0.347538628398586,0.932,0.87,1.24948073983391e-24,"AP-2","SMED30016064"
"SMED30007906",5.10335548893479e-29,-0.865018329658706,0.605,0.797,1.41179226245892e-24,"AP-2","SMED30007906"
"SMED30025144",5.5561962086593e-29,0.377484013672858,0.3,0.135,1.53706611916351e-24,"AP-2","SMED30025144"
"SMED30021405",6.10844554208252e-29,0.30767947933776,0.603,0.389,1.68984037476171e-24,"AP-2","SMED30021405"
"SMED30003259",6.23331446076649e-29,0.379436878080089,0.862,0.797,1.72438411242644e-24,"AP-2","SMED30003259"
"SMED30031297",6.81810875854097e-29,0.319749812935098,0.617,0.416,1.88616160696277e-24,"AP-2","SMED30031297"
"SMED30002178",7.06528033441944e-29,0.362873805841041,0.679,0.499,1.95453915171379e-24,"AP-2","SMED30002178"
"SMED30019849",7.66175260419043e-29,0.466905407487436,0.856,0.785,2.11954724042324e-24,"AP-2","SMED30019849"
"SMED30019876",8.66537031693801e-29,0.28757261898288,0.346,0.167,2.39718804447773e-24,"AP-2","SMED30019876"
"SMED30019887",8.72816997112133e-29,0.383400020177069,0.8,0.692,2.41456094081101e-24,"AP-2","SMED30019887"
"SMED30024999",1.04092328047382e-28,0.347622538442789,0.397,0.213,2.87961016310276e-24,"AP-2","SMED30024999"
"SMED30018353",1.05201102296215e-28,0.727612547498827,0.547,0.329,2.9102832939225e-24,"AP-2","SMED30018353"
"SMED30028642",1.07603969198013e-28,0.494059817370712,0.471,0.264,2.97675620389383e-24,"AP-2","SMED30028642"
"SMED30029262",1.25285711330353e-28,0.285669838683267,0.444,0.25,3.4659039182429e-24,"AP-2","SMED30029262"
"SMED30003468",1.27849416627417e-28,-0.34648754685294,0.975,0.977,3.53682626158087e-24,"AP-2","SMED30003468"
"SMED30008591",1.35868148544897e-28,0.260471090446658,0.309,0.142,3.75865646134604e-24,"AP-2","SMED30008591"
"SMED30018924",1.40182848447517e-28,0.87285538897367,0.553,0.338,3.8780183194521e-24,"AP-2","SMED30018924"
"SMED30026803",1.45822690187945e-28,0.263740890496151,0.385,0.196,4.03403890135931e-24,"AP-2","SMED30026803"
"SMED30013757",1.55849747590388e-28,0.360904558968881,0.451,0.262,4.31142741734048e-24,"AP-2","SMED30013757"
"SMED30019972",2.13623913533454e-28,0.288157501257246,0.331,0.158,5.90969194398948e-24,"AP-2","SMED30019972"
"SMED30019896",2.26263407913505e-28,0.353586094316029,0.928,0.873,6.25935091651921e-24,"AP-2","SMED30019896"
"SMED30030818",2.50662311402345e-28,0.357279693191093,0.815,0.672,6.93432218263446e-24,"AP-2","SMED30030818"
"SMED30020191",2.82631143960286e-28,0.282781200626122,0.99,0.959,7.81870796651736e-24,"AP-2","SMED30020191"
"SMED30009513",3.05102402866146e-28,0.808009961246582,0.572,0.358,8.44035287288906e-24,"AP-2","SMED30009513"
"SMED30001970",3.28715898006626e-28,0.380362926348199,0.708,0.554,9.0935966024553e-24,"AP-2","SMED30001970"
"SMED30001989",3.44358584630528e-28,0.360177573226451,0.835,0.72,9.52633588521893e-24,"AP-2","SMED30001989"
"SMED30015373",3.59869263818496e-28,0.374492616653702,0.957,0.895,9.95542331427487e-24,"AP-2","SMED30015373"
"SMED30014482",3.69564795168804e-28,0.638932985889875,0.459,0.269,1.02236404935498e-23,"AP-2","SMED30014482"
"SMED30015515",4.0270750634921e-28,-1.24706192843985,0.156,0.389,1.11405004556446e-23,"AP-2","SMED30015515"
"SMED30025332",4.03020518279726e-28,0.309561789384782,0.99,0.952,1.11491596176903e-23,"AP-2","SMED30025332"
"SMED30023249",4.29989075972943e-28,0.369209261384373,0.58,0.393,1.18952177977155e-23,"AP-2","SMED30023249"
"SMED30007558",4.69953292012697e-28,0.375313881538241,0.65,0.465,1.30007878702393e-23,"AP-2","SMED30007558"
"SMED30000967",5.28796409248899e-28,-0.66651544892336,0.986,0.986,1.46286238654615e-23,"AP-2","SMED30000967"
"SMED30016338",5.52045710189292e-28,0.37660354731191,0.848,0.744,1.52717925266766e-23,"AP-2","SMED30016338"
"SMED30031804",5.64910695223214e-28,-1.00313956263995,0.821,0.901,1.5627689472655e-23,"AP-2","SMED30031804"
"SMED30026619",5.69726543109795e-28,0.386838931386318,0.519,0.322,1.57609150885894e-23,"AP-2","SMED30026619"
"SMED30034140",6.40051033200862e-28,0.352957062084137,0.49,0.303,1.77063717824687e-23,"AP-2","SMED30034140"
"SMED30002027",7.45744360951588e-28,0.600298013506317,0.187,0.063,2.06302720013647e-23,"AP-2","SMED30002027"
"SMED30013475",8.50679218644644e-28,0.380739865590994,0.718,0.552,2.35331899045854e-23,"AP-2","SMED30013475"
"SMED30035004",8.9370072451632e-28,0.351089684516962,0.912,0.852,2.47233368430195e-23,"AP-2","SMED30035004"
"SMED30001546",9.43440757251526e-28,0.294899450044535,0.992,0.976,2.60993451086062e-23,"AP-2","SMED30001546"
"SMED30017722",1.04856640566413e-27,0.462502284870737,0.395,0.216,2.90075410462924e-23,"AP-2","SMED30017722"
"SMED30002129",1.08108571590761e-27,0.342519664426632,0.819,0.716,2.99071552448681e-23,"AP-2","SMED30002129"
"SMED30001207",1.20641325209763e-27,0.320947703822728,0.475,0.284,3.33742162060289e-23,"AP-2","SMED30001207"
"SMED30005215",1.25779306028306e-27,0.259477303106679,0.286,0.126,3.47955872196706e-23,"AP-2","SMED30005215"
"SMED30005206",1.27255480305143e-27,0.380902390183965,0.924,0.836,3.52039560716147e-23,"AP-2","SMED30005206"
"SMED30025303",1.38273233358425e-27,0.349462155542353,0.512,0.318,3.82519072762746e-23,"AP-2","SMED30025303"
"SMED30022101",1.39713652586216e-27,0.372175198058674,0.613,0.446,3.86503848514509e-23,"AP-2","SMED30022101"
"SMED30022217",1.93347438809721e-27,0.313944460676139,0.494,0.299,5.34876354723211e-23,"AP-2","SMED30022217"
"SMED30030461",2.11536482302413e-27,1.13896442658987,0.321,0.152,5.85194524641397e-23,"AP-2","SMED30030461"
"SMED30034190",2.18110764725286e-27,-0.534970991095017,0.047,0.263,6.0338161953603e-23,"AP-2","SMED30034190"
"SMED30012240",2.41213600374767e-27,0.388181730315301,0.965,0.918,6.67293304076756e-23,"AP-2","SMED30012240"
"SMED30006079",2.41577455542586e-27,0.429391357808082,0.422,0.242,6.6829987301301e-23,"AP-2","SMED30006079"
"SMED30015370",2.67342183092303e-27,0.277229269253273,0.379,0.201,7.39575415306546e-23,"AP-2","SMED30015370"
"SMED30007287",2.74487260315789e-27,-0.328150724545293,0.907,0.94,7.59341556937599e-23,"AP-2","SMED30007287"
"SMED30030034",3.18063208659779e-27,0.315820590192748,0.498,0.294,8.79890060436413e-23,"AP-2","SMED30030034"
"SMED30029800",3.18191805699613e-27,-0.491303223720513,0.021,0.23,8.8024581128741e-23,"AP-2","SMED30029800"
"SMED30031360",3.4037403480116e-27,-0.521153380485443,0.062,0.283,9.4161072987393e-23,"AP-2","SMED30031360"
"SMED30005552",3.74271480867368e-27,1.02397237021416,0.617,0.42,1.03538462467149e-22,"AP-2","SMED30005552"
"SMED30032433",3.87852970177132e-27,0.347573421825533,0.856,0.725,1.07295645669802e-22,"AP-2","SMED30032433"
"SMED30015310",3.93773844173832e-27,-0.585067848130045,0.998,0.992,1.08933596252249e-22,"AP-2","SMED30015310"
"SMED30030773",4.35069438623417e-27,0.338980428903039,0.823,0.698,1.20357609500782e-22,"AP-2","SMED30030773"
"SMED30030227",4.51636030721251e-27,0.341878281938443,0.912,0.853,1.24940591538727e-22,"AP-2","SMED30030227"
"SMED30001878",4.7341864974075e-27,0.323331726939327,0.617,0.436,1.30966535264281e-22,"AP-2","SMED30001878"
"SMED30009453",5.75615563713026e-27,-1.04340696560046,0.191,0.415,1.59238289545572e-22,"AP-2","SMED30009453"
"SMED30006386",6.30529211183535e-27,-0.36310085993727,0.457,0.708,1.74429600981813e-22,"AP-2","SMED30006386"
"SMED30026627",7.5066461593015e-27,0.349535656380922,0.817,0.707,2.07663859350917e-22,"AP-2","SMED30026627"
"SMED30011490",7.50936423327641e-27,0.524884283596019,0.362,0.18,2.07739052149359e-22,"AP-2","SMED30011490"
"SMED30014265",7.78533182302329e-27,-0.464360946926631,0.772,0.879,2.15373419552116e-22,"AP-2","SMED30014265"
"SMED30029016",7.91097907532958e-27,0.53081946220298,0.998,0.974,2.18849325139917e-22,"AP-2","SMED30029016"
"SMED30017286",9.61143785899347e-27,0.493556125419024,0.364,0.199,2.65890816931195e-22,"AP-2","SMED30017286"
"SMED30010666",9.90203556474861e-27,0.374125201896481,0.533,0.336,2.73929911863206e-22,"AP-2","SMED30010666"
"SMED30012935",1.17730560181671e-26,0.381733786924701,0.613,0.42,3.25689821686576e-22,"AP-2","SMED30012935"
"SMED30020328",1.2533188991024e-26,0.325344272033447,0.259,0.106,3.46718140247689e-22,"AP-2","SMED30020328"
"SMED30026643",1.26743765653186e-26,0.324223194342233,0.424,0.239,3.50623953302972e-22,"AP-2","SMED30026643"
"SMED30019451",1.56127220131282e-26,0.393342959164397,0.642,0.446,4.31910341771179e-22,"AP-2","SMED30019451"
"SMED30028449",1.66476463392162e-26,-0.29942799810172,0.979,0.973,4.60540488328077e-22,"AP-2","SMED30028449"
"SMED30024503",1.7228207365245e-26,0.470517286053464,0.763,0.615,4.76601128552137e-22,"AP-2","SMED30024503"
"SMED30020162",1.77091197301014e-26,-0.532314383757556,0.037,0.247,4.89905088213526e-22,"AP-2","SMED30020162"
"SMED30033252",1.80511995053206e-26,0.383018319138173,0.623,0.448,4.99368383115188e-22,"AP-2","SMED30033252"
"SMED30023396",1.86529935480059e-26,0.568515896928913,0.947,0.893,5.16016413512034e-22,"AP-2","SMED30023396"
"SMED30010856",1.99691890743439e-26,0.338775733493144,0.588,0.417,5.52427646552649e-22,"AP-2","SMED30010856"
"SMED30029898",2.00904647960895e-26,0.351155286259422,0.862,0.76,5.55782618119021e-22,"AP-2","SMED30029898"
"SMED30001515",2.11118338260754e-26,0.485591291677624,0.844,0.704,5.8403777096455e-22,"AP-2","SMED30001515"
"SMED30018622",2.43502785361159e-26,0.359503095745134,0.79,0.652,6.7362610542311e-22,"AP-2","SMED30018622"
"SMED30008785",2.52560736249367e-26,0.399082178661813,0.508,0.331,6.98684020760249e-22,"AP-2","SMED30008785"
"SMED30029855",2.72413510133746e-26,0.330085728247292,0.844,0.707,7.53604734433995e-22,"AP-2","SMED30029855"
"SMED30014132",2.76949591799106e-26,0.354391760431687,0.907,0.844,7.66153350753047e-22,"AP-2","SMED30014132"
"SMED30016732",2.9217121299761e-26,0.324389621354115,0.615,0.445,8.08262443636589e-22,"AP-2","SMED30016732"
"SMED30025599",2.93747821561223e-26,-0.609474726767008,0.175,0.405,8.12623973566967e-22,"AP-2","SMED30025599"
"SMED30033719",3.12881898497804e-26,0.292400888802871,0.457,0.272,8.65556484004326e-22,"AP-2","SMED30033719"
"SMED30004147",3.53730276124101e-26,-0.398868562792502,0.94,0.969,9.78559435869713e-22,"AP-2","SMED30004147"
"SMED30031586",3.7303519913235e-26,0.306470351692728,0.85,0.758,1.03196457487973e-21,"AP-2","SMED30031586"
"SMED30009700",3.79899362998513e-26,0.299061064361858,0.317,0.156,1.05095359779909e-21,"AP-2","SMED30009700"
"SMED30010457",3.89249854378898e-26,0.381406210122112,0.951,0.896,1.07682079715378e-21,"AP-2","SMED30010457"
"SMED30007927",4.27760338268579e-26,0.286195597827685,0.519,0.326,1.1833561997862e-21,"AP-2","SMED30007927"
"SMED30031587",4.5045100718629e-26,0.321801080838254,0.827,0.711,1.24612766628015e-21,"AP-2","SMED30031587"
"SMED30008911",4.64002894624042e-26,0.37308310495514,0.953,0.864,1.28361760768795e-21,"AP-2","SMED30008911"
"SMED30028856",4.70607854734616e-26,0.272084457754571,0.979,0.949,1.30188956933784e-21,"AP-2","SMED30028856"
"SMED30013233",4.79387885053951e-26,0.382867966710142,0.94,0.879,1.32617864521325e-21,"AP-2","SMED30013233"
"SMED30028497",5.54218755102193e-26,0.341816400600353,0.955,0.934,1.53319076411471e-21,"AP-2","SMED30028497"
"SMED30017785",5.92902537542678e-26,0.334537521480876,0.712,0.52,1.64020557985806e-21,"AP-2","SMED30017785"
"SMED30000640",6.51998115205656e-26,0.339991167334918,0.681,0.518,1.80368758590493e-21,"AP-2","SMED30000640"
"SMED30018515",7.00204703710695e-26,-0.572607044285169,0.342,0.54,1.93704629234527e-21,"AP-2","SMED30018515"
"SMED30014124",7.39887888494972e-26,0.355281292089371,0.852,0.783,2.04682585473249e-21,"AP-2","SMED30014124"
"SMED30025985",7.73210131108573e-26,-0.331699977276925,0.243,0.491,2.13900850669876e-21,"AP-2","SMED30025985"
"SMED30004903",8.21700050538543e-26,0.332054247520584,0.926,0.879,2.27315101980983e-21,"AP-2","SMED30004903"
"SMED30035685",8.92968919783058e-26,0.349714684180347,0.671,0.515,2.47030921968785e-21,"AP-2","SMED30035685"
"SMED30026887",9.00485875366142e-26,0.359319529922001,0.977,0.924,2.4911041256129e-21,"AP-2","SMED30026887"
"SMED30026275",9.39718295082323e-26,0.47254125934926,0.362,0.19,2.59963669151574e-21,"AP-2","SMED30026275"
"SMED30013524",1.26302314876503e-25,-0.375296819817234,0.323,0.556,3.49402723874358e-21,"AP-2","SMED30013524"
"SMED30016557",1.26356186758252e-25,0.421239751499284,0.272,0.123,3.49551755048029e-21,"AP-2","SMED30016557"
"SMED30028912",1.36307902152888e-25,-1.35547254531302,0.953,0.968,3.7708218051575e-21,"AP-2","SMED30028912"
"SMED30012773",1.4241127529303e-25,0.33241563612489,0.825,0.706,3.93966551970638e-21,"AP-2","SMED30012773"
